index,id,text,topic,emotion
541,1467640002146361349,"@_coxofemoral_ @kanaveiv @disclosetv And then they change the number. One vaccination becomes too two, two become three, three become four, safe against COVID becomes 3 month booster coverage but only after two weeks, and 3600 becomes worker camp...",vaccine-outlook-related,negative
542,1467639998153256962,"@CastlePointAVS No thanks, I’m waiting to see the Pfizer data that they tried to hide for 55 years 😳",vaccine-outlook-related,negative
543,1467639991551541250,"...as at 2 dec 2021 therapeudic goods administration is still investigation (now ref to as monitoring) the rates of #covid19💉💉injuries in ppl incl myocarditis &amp; pericarditis, &amp; also bells palsy etc

here is a link to tga #covid19 💉💉 injury reports
https://t.co/xbfxZdv5qC",side-effect-related,negative
544,1467639990033149954,Wish there was a vaccine to prevent the spread of @RepMTG. @pfizer? @moderna_tx? @GSK? Anyone working on this yet?,vaccine-outlook-related,negative
545,1467639979077742595,"J.&amp;J. booster works well for people who had Pfizer originally, study finds.",retweet,neutral
546,1467639967694438402,"@DrEricDing https://t.co/QKFir7RbjE

My son went to college with this woman’s friend.  

The obit was posted on his college alumni website.  

Also to see the reported Adverse Effects of the Covid vaccine, see this link. 

https://t.co/ph33Wp9Aox",side-effect-related,negative
547,1467639960056602627,"@SoundwavePromo1 @lvramfan68 @brianRmaitland Yeah, you're right.  I'm just an idiot. By all means, do NOT get vaccinated. 😊
https://t.co/mKbhPSjlEL",vaccine-outlook-related,negative
548,1467639938560761858,"VIDEO: Sanwo-Olu, deputy, service chiefs, others receive COVID-19 vaccine https://t.co/XslB7XTd8E",vaccine-general-knowledge,neutral
549,1467639925050953733,"The issue of administering 'additional' dose of #COVID19 vaccine will be deliberated upon in the meeting of the NTAGI scheduled on Dec 6.

#BoosterDose 
https://t.co/pihp1t5Fdi",vaccine-general-knowledge,neutral
550,1467639912232931336,"@TeeterA5 @DonaldJTrumpJr @joerogan Old man, the only reason you're not dead is because you're probably not an unhealthy old fat fuck. The COVID vaccine is like taking a cough drop and claiming it cured your ebola.",vaccine-outlook-related,negative
551,1467639902133227522,@CityNewsTO I don't know why we even try to explain this shit to the anti vax morons ? If you don't take the vaccine you might get covid you might not. I don't care about you just as much as you don't care about me.,vaccine-outlook-related,negative
552,1467639901931937803,@StigAbell Pfizer own data show its a complete failure https://t.co/vsatXycBXo,pfizer-related,negative
553,1467639893459456001,@EclecticProphet A Covid booster probably would not of been necessary if the average Joe didn’t think he was smarter than the scientist and got the vaccine.  They are allowing the virus  to mutate and every time it does it creates more Spike Proteins  that are more contagious than the previous.,vaccine-outlook-related,negative
554,1467639888505974787,Italian anti-vaxxer fails attempt to get vaccine shot in fake arm for COVID passport https://t.co/FxrBE3ArZY,other,neutral
555,1467639883363766272,"Vart är debatten kring vaccin 5-11? Sjukdomen är problemet, inte vaccinet. #CoronaSverige

""Severe forms of disease in children grow in the wards, Covid even in children can last a long time and we do not know what it will leave behind, this is truly experimental, not the vaccine https://t.co/6yfRLtEEiD",vaccine-general-knowledge,neutral
556,1467639876271030272,@sanaayesha__ Don't get the COvid-19 vaccine!,vaccine-outlook-related,negative
557,1467639857833037830,"@patricia3914 @juliemac1000 ‘This vaccine isn’t like a normal one that allows your body to gain natural immunity’ Are you talking about mRNA vaccines, Patrica? Like the Pfizer-BioNTech or Moderna vaccines? I’ve had both traditional and mRNA vaccines and I’ve been completely fine, with no major side effects.",vaccine-general-knowledge,neutral
558,1467639853168820224,@SenSanders Why isn’t the CEO of Pfizer vaccinated?,vaccine-outlook-related,negative
559,1467639840745345026,"@SenRonJohnson BOMBSHELL: Video Emerges Where Anthony Fauci &amp; Others Planned for a ""Universal mRNA Flu Vaccine""

An Oct. 29, 2019 video of a discussion at the Milken Institute

Which Became the COVID-19 mRNA Vaccine Because People were not Afraid Enough of the Flu Virus

https://t.co/IJyMNXfbOP",vaccine-outlook-related,negative
560,1467639838224568323,Dr Ugur Sahin CEO of BioNTech and inventor of the BIO N TECH Pfizer jab refuses to take the jab for safety reasons. https://t.co/cs4gBy0QJU,vaccine-general-knowledge,negative
561,1467639836861468673,"@WorkMHLeader @adamfare1996 We fell out because Adam thinks it's okay to advocate for people who have decided not to have the covid vaccine,that they're ostracised from society and that they should be punished e.g. 'community service'. Adam is lying to deflect away from this. Important to know the 'context'",vaccine-outlook-related,negative
562,1467639834030350338,@KennyLewis41 DMX received COVID vaccine days before heart attack.,side-effect-related,negative
563,1467639816670134274,J.&amp;J. Booster Worked for People Who Got Pfizer Shots in Study https://t.co/zmcjgzpxi5,retweet,negative
564,1467639812949696516,J.&amp;J. Booster Worked for People Who Got Pfizer Shots in Study https://t.co/OvcVJzZwlJ,retweet,positive
565,1467639812094140416,"@FeistyPK2 I don’t know any who have died from the vaccine , I know many who died from Covid .",vaccine-outlook-related,positive
566,1467639811217494022,Preacher who spread vaccine lies dies after being hospitalized with Covid-19 https://t.co/ZhpWVAEKOy can't fix stupid,vaccine-outlook-related,negative
567,1467639798173110272,"Cumulative COVID-19 vaccination doses administered as of December 04, 2021

Reference:
Mathieu, E., Ritchie, H., Ortiz-Ospina, E. et al. A global database of COVID-19 vaccinations. Nat Hum Behav (2021) https://t.co/p019MDhuvE",vaccine-general-knowledge,neutral
568,1467639797405597696,@Wheres_My_Beef @betrollinyou @FrankDElia7 @Bruidhinn @provaxtexan @MdRisette @Mchael21592783M @melissa94307909 @crabb_vicki @AGoldsmithEsq @mcfunny @TakethatCt @Suesue2point0 @ScienceyS @Kolyin @dwramzimdmph @doritmi @indyymac @ncdave4life @lucialiljegren @stevenmosher @AndrewLazarus4 @_mamadeb @quigley_jesse @iBlatant @gobantwo2 @diederikdk @tenebra99 @LiamKav @Tony__Heller @TonyBaduy @Kathmarval @MilanovNina @ghoppe @AndyMac84956921 @SpookyJay36 @BichonAtLaw @deNutrients @floraoddchild @CharaStone6 @chickaboy @Top_Muppetries @smyl2day @SkepticalMutant @AcademicShards @ConsequentialBr @carlsmythe @policing_uk @MarkReady47 @kevin_kehres Children and young adults are the least likely to suffer from COVID-19 and the most likely to experience myocarditis as a result of the vaccine. No one should be forced to take this vaccine. It’s especially wrong to force this vaccine on those who have recovered from the virus.,vaccine-outlook-related,negative
569,1467639797355200513,@GOPLeader McCarthy stupid does kill. Please get Republicans vaccinated NOW. https://t.co/5SMz8Cr9Te,political-related,negative
570,1467639783715397639,Covid has become so political to the point they let people die just to put fear in people so they would get the vaccine and make big pharma rich! https://t.co/LqndtrivuD,political-related,negative
571,1467639780892631042,@GIowing0rb @suck0sess @joyce2104 @Skiingmom2 @rn_critcare Anti-vaxx scare tactic. No increase in the numbers of miscarriages following covid vaccination. 10 to 15% of pregnancies miscarry.,vaccine-outlook-related,negative
572,1467639779500068867,Flattening the global poor. I hope the Gates Foundation can fund a poverty vaccine. https://t.co/yLTcrC3sZN,vaccine-outlook-related,neutral
573,1467639774571814915,"@pfizer So leaky vaxxes, like yours, which doesn’t prevent spread or infection, are leading to mutations. 

Forgive me for not believing a damned thing you say.",vaccine-outlook-related,negative
574,1467639765768065040,Pfizer and Moderna shareholders must be rubbing their hands with glee. https://t.co/y0q3xAyLfB https://t.co/EYW67MRUv8,pfizer-related,negative
575,1467639750030995457,"@CDCgov @CDCDirector @US_FDA @pfizer_news @POTUS @PhilMurphyNJ 
How much longer will you ignore the real science? 
Sounds like a pandemic of the vaccinated. https://t.co/nvJ3WsEcfF",vaccine-outlook-related,negative
576,1467639748063907842,Covid vaccine certificate to be verified at all government offices in Aurangabad – Times of India https://t.co/hOuXdx4GrN,political-related,neutral
577,1467639732989485062,"@TheValuesVoter Looking at the NPR county by county stats, it does appear my county is doing very well on vaccination and deaths, so I guess the vaccination is a big boon, even without compliance with mask wearing.

https://t.co/vrceZjpKwN",vaccine-outlook-related,positive
578,1467639719475523585,"@OstignyR @RegisStance Dans la liste des consignes :

« Malls, grocery stores, salons must enforce physical distancing or may instead require proof of vaccination from all patrons. »

https://t.co/GdFZqRWTfv",work-related,neutral
579,1467639706288418820,"@sunriseon7 @7NewsMelbourne @Birmo Community vaccination sites such as pharmacies and pop-up clinics have attracted recent attention for egregious vaccine administration errors in young children.
https://t.co/l1ufpLOSLs",vaccine-general-knowledge,negative
580,1467639702341644290,"@Phoenix_Timber @CalamityJayne4 @ggirl1968 Yeah, look at Myocarditis being a regular topic and a concern to the medical and scientific community long before the covid vaccine existed.
Amazing.",vaccine-outlook-related,negative
581,1467639691755372544,"@couchieMeowMeow @djcarrollmagic @msTKinTO @KAhMonty @ghelfaire @KNorth31 @FireFlyJesss I know eh! The misinformation they are giving us.
Well, 3/4 of these are misinformation.
Can you tell which one?
I’ll help, it’s the one from the HOSPITAL, asking for people to take part in a survey.
Covid VACCINATION and the HEART.
It doesn’t say covid and the heart… https://t.co/mqtXcg7HoC",side-effect-related,negative
582,1467639681408016384,"@afneil And on top of that, my partner was switched from Pfizer to AZ, due to her previous anaphylaxis and current hemachromotosis. Why would she now take a Pfizer ‘booster’ that they’ve already told her will be detrimental to her health?",pfizer-related,negative
583,1467639667810054152,"@dickiewood @Pfizer_UK Better than nowt I suppose, you’re too kind",other,positive
584,1467639657877889028,"“..people living in counties
that voted heavily for 🎃
during the last presidential
election have been nearly
3X as likely to die as those
who live in areas that went
for now-President Biden.”

They’d rather die
than live in a
multi-cultural USA.

Okay.👍🏻

https://t.co/z7CYY2iJZt",political-related,negative
585,1467639655424475136,COVID-19 Crisis: Las Piñas City vaccination count exceeds 1 million! https://t.co/CUXFqlV4mW #LasPiñas @pinas_city @SouthSnippets @TigaSouthKaBa,vaccine-general-knowledge,positive
586,1467639651234160649,@stringerbell99 @CherylWideman @Crosby_Nation @basia_porter That 2020 Pfizer study was designed to look at how effective the vaccine is at protecting against symptomatic illness. We now have real-world data from hundreds of millions showing that the vaccine is exceedingly effective at protecting against Covid death.,pfizer-related,neutral
