id,text,topic,emotion
1467637428076830721,People are naming their dogs Fauci and Pfizer. Here’s the most popular pet names of 2021 https://t.co/8i6jeH2KDA #PetNames,,
1467637427971837952,"@talchinsky @ROCKITSH1P @KiwiMark8 @ItssTempo @BopYourLabrador Vaccines at school have been mandated for years 
Doctors must be vaccinated for every disease going or they cant even train
I'm very much in favour of vaccine mandates and vaccine passports for covid
I don't think ill informed people should have to die horrific deaths",,
1467637424557858821,"https://t.co/AnPV4SX6vR › ...PDF
Assessment report - European Medicines Agency |

29 Jan 2021 — “COVID-19 Vaccine AstraZeneca is indicated for active immunisation ... The gold standard method of testing for presence of SARS-CoV-2 is the ...

181 pages·2 MB",,
1467637419860279298,"https://t.co/AnPV4SX6vR › ...PDF

Comirnaty, INN-COVID-19 mRNA Vaccine (nucleoside-modified)

21 Dec 2020 — Assessment report as adopted by the CHMP with all information of a ... MedDRA. Medical",,
1467637410066579458,"#Pfizer is lobbying against a bill to protect whistleblowers who expose fraud.

Pfizer is among the #BigPharma companies trying to block legislation strengthening whistleblowers’ ability to report #corporate fraud.

via @theintercept 
https://t.co/NytvdlizvH",,
1467637409563168774,"DR Congo struggles with Covid-19 vaccine push
https://t.co/RpPx0yehkW https://t.co/x4N94ZBlkk",,
1467637408791351300,"Please note that some of the Adverse Event for Heart Inflamatin in TGA (#Australia ) DAEN database is entered as:-
Carditis - Inflammation of the heart muscle

Case reported since #Pfizer roll-out till 22nd Nov, 2021 - 11

#COVID19 
#COVID19Aus https://t.co/KatbIMfkdt",,
1467637403816894469,@GeorgeMRichert @PhilsandJenn WHY DRINK WATER WHEN YOU CAN DRINK PFIZER JUICE ALL DAY??? IT'S DELICIOUS,,
1467637403154276356,@FeelsReals They gotta make sure it everyone in every age group get a shot. Cuz every age group gets a different vaccine and it’s not Covid related . Don’t ask how I know .,,
1467637402873253892,@afneil I’ve had the original ‘two jabs’-you know those- the ones we were told was what it would take. Now I’ve had my third jab &amp; am booking my 4th! All Pfizer. I’m a Pfizer shareholder! And I strongly recommend everybody to do the same if you also have a house in the South of France!,,
1467637401036234752,"Nevada to bill government employees $55 per month for refusing COVID vaccine
LifeSite news",,
1467637400289431553,"@KimKimH @lovetheplanetp1 @prairiecentrist My 60 yo, alcoholic wasband had a heart attack at the very beginning of the covid lockdowns. Recovered. Has had vaccine and booster. Still an a$$hole. Just kidding. He's doing well, and we get along fine.",,
1467637383273148418,And guess what Pfizer and Moderna can shove their vaccines up their asses. https://t.co/jjAqgqb3KC,,
1467637371579551748,"9/ Covid vaccines are clearly in your personal interest, of course. This thread isn't about the covid, but misinformation. It's not right-wingers spewing misinformation who are to blame, but those who claim to be arbiters of truth doing such a bad job.
https://t.co/Mzxd3Hr2HX https://t.co/M3XAVZBPjy",,
1467637363434311681,"@standardnews @TeresaWeath Pfizer accused of “war profiteering’’ - Covid vaccine costs 76p to make + R&amp;D &amp; distribution costs; sells for £22. UK govt has agreed a secrecy clause in supply contract, prevents people and parliament from knowing details and holding govt to account
https://t.co/PXemKzjTFp",,
1467637362410749954,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/8NBfdiYLuZ via @gatewaypundit",,
1467637352738828290,"5/ The article repeats the trope of famous right-wing vaccine denialist dying from covid. Such anecdotes are anti-science. It validates what right-wingers do, anecdotes of vaccinated people dying from covid ... or vaccines causing problems.

What matters is statistics. https://t.co/SAkQN4SLeI",,
1467637349039357953,"120 children hospitalized, province suspends Pfizer vaccine batch - VnExpress International https://t.co/ffqBLbxsiR",,
1467637348414459906,"4/ Blaming groups by their vaccination rates is a political act rather than a scientific one.

Here are the links of the above screenshots if you want look more into this.

https://t.co/zHPhH0gIJ1
https://t.co/8jejvbTx17",,
1467637342542331909,"A year since first Pfizer vaccine was given, Sub-Saharan Africa has only received enough doses to fully vaccinate 1 in 8 people. The failure to vaccinate the world has created perfect breeding ground for Omicron, say campaigners.
https://t.co/L67Xa29ZFd",,
1467637319494557698,Omicron and COVID booster shot: Find out fast if your pharmacy has Pfizer or Moderna #HowTo #CNET  https://t.co/UYbPBNf11R,,
1467637309231316993,"@crisps2014 @statsjamie 👏
Israel 🇮🇱 today: 88% vaccinated
Israel 🇮🇱 tomorrow: 52% vaccinated
From tomorrow the new definition of ""vaccinated = 3 shots"" become effective. All double vaccinated people become ""unvaccinated"", and their Covid pass revoked.

https://t.co/j2s7qS90cE https://t.co/awu19xO7m6",,
1467637300548886532,"Dr Jane Ruby, [Dec 6, 2021 at 09:50]
Pfizer Chief Marketing Offcr

THEY WILL LIE TO YOUR FACE

THEY’RE KILLING OUR KIDS &amp; OUR MILITARY https://t.co/p3YTQfrxVa",,
1467637287039107075,"@SenSanders Pfizer and Moderna are running up a check off the fallout of South African research meanwhile in the whole of sub Saharan Africa, 4% of the population has been vaccinated against covid. https://t.co/IUPSnsfQzn",,
1467637283906101260,@afneil At this rate your making it obvious your a shill. Did Pfizer offer you a handsome bullshit bonus?,,
1467637283847290881,"Only the COVID VACCINE STOCKS actually making money will make you money. Shocker.

https://t.co/oqnENLGXM4

$MRNA $BNTX $NVAX $ADPT $ARCT $ATRA $ALNY $CVAC $DVAX $EBS $GOVX $GRTS $IMV $INO $IBIO $OCGN $ONCS $ALT $HTBX $PDSB $SRNE $TBIO $TNXP $NNVC $VXRT $VIR $VBIV $GNBT https://t.co/6jxYJ8yVqR",,
1467637277467811842,"@ReedMaui @BadVaccineTakes Of course it is. But these people are so ready to believe ANYTHING other than the Vaccine can treat Covid that many of them WILL believe this and WILL try it.

If they can buy that the vaccine changes DNA and makes you no longer truly human, they can and will buy THIS.",,
1467637273088995333,"@gavreilly I know a person who died of Covid waiting on an ICU bed. Some people with Covid in ICU that day, who were eligible for a vaccine chose not to get vaccinated and took up the ICU beds. They contributed to his death.  Anti-vaxxers failing to avoid hospitals = intellectual disability",,
1467637254742962177,@capriceking99 @CodyH_87 @libsoftiktok I am not for forced vaccinated demands by the government- but the death rate from the side effects of the vaccine in +30 year olds is insanely low. Don’t think it should be mandated but Covid or the vaccine ain’t gonna kill 99.9999% of folks of normal health,,
1467637246832648200,The only side effect I’ve suffered from the COVID-19 vaccine is stupid people giving me dirty looks when I say I’ve gotten it.,,
1467637237621923844,@DrBongwater @mrsteddybea Well you have to make a decision about the vac. So how would you make a decision on any product? Weigh up benefits and risks. What’s risk of covid compared to risk of vaccine? Only you can decide. I tend to listen to scientists and Drs not profiting from it!,,
1467637225684934659,@altfbardo @drsimonegold Israels Zionists sold out their country to Pfizer. They never cared for their people....just for their agendas,,
1467637214779789317,@LeAdderNoire @afneil Why the need to say all Pfizer is the biggest clue...,,
1467637190473621507,"Dad's heartbreaking final text before he died from Covid after refusing vaccine
So many like him thinking they’re invincible 😔 https://t.co/ixgCNOwDaz",,
1467637188682604549,Booster Dose of Covishield Vaccine Can Help Fight Emerging COVID Variants: ICMR Study https://t.co/6436B9A81n,,
1467637185222377475,#Facebook calls this post false information: https://t.co/hQUy4cNsLX,,
1467637182567530496,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/irtLDcmGJ8 via @gatewaypundit",,
1467637180436787208,"If you got the flu vaccine and the measles vaccine, just get the covid vaccine. Come on.",,
1467637173201428482,@Michael24481767 I gave had two Pfizer jabs and no side affects,,
1467637172790456320,"Australia news LIVE: NSW COVID cases grow, Victoria COVID cases grow, Omicron variant cases grow, TGA approves Pfizer vaccine for children, Gladys Berejiklian considers Warringah seat run at 2022 federal election https://t.co/DlcK6jOM2m",,
1467637162350891008,Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/tR9iZM74MB,,
1467637125684232192,Vaccine inventor: 'Fundamentally evil' COVID policies harming children https://t.co/2ud1UBSe8m SHARE!!!!,,
1467637121548652545,"Pfizer could have vaccine data for kids &lt;5 years by year-end, CEO says https://t.co/5TpOKLffHF via @nbcnews",,
1467637116284854279,"@angrybklynmom When all this is said &amp; done (until the Purge chapter of earth), just remember that Judge Doughty &amp; the 5th &amp; 6th district courts did it. If the media shifts &amp; tables turn soon, remember that Doughty ordered Pfizer to make their sins public &amp; the 6th will kill this thing for good",,
1467637110274416650,@SKOLMidwestNFL @BirkMatt What other health officials??? No credible doctor will tell you not to get vaccinated unless you have very specific allergies. https://t.co/fkuXHMiVwK,,
1467637091353849856,@KimKimH @lovetheplanetp1 @prairiecentrist And my spouse had open heart surgery. The Pfizer didn't phase him at all. Both shots. More likely to have long Covid and heart trouble from a bout with Covid than to suffer from a vax.,,
1467637080851427329,@bennyjohnson I would hesitate to give my children the vaccine if they were still young. I received both Pfizer vaccines &amp; recently got the booster. I got very sick with high fevers after each of the 3 injections.,,
1467637073842782210,"They want people to be in a constant state of continuous vaccinations! Hell no!

Study Finds Gradual Increase in COVID-19 Infection Risk After Second Vaccine Dose #NewsBreak https://t.co/p2yEdqsIbN",,
1467637055152959496,"Are you paying attention yet? You can look up the name brand of meds to find reported adverse effects. 
Pfizer’s is called Comirnaty and Moderna’s is called SpikeVax (yes SpikeVax) 🤦‍♀️🤦‍♀️. https://t.co/U7ZN43urCg https://t.co/T8lYC06Kqz https://t.co/c1BB2ld4df",,
1467637050337804288,"@LincolnKreifels @galacticakagi @Pronoun_Hunter @NCal09381468 @DeadMoonDeity @MrAndyNgo untrue, vaccines do in fact assist with future strains, and the risks of covid are way more than the risks from the vaccine, which really are minimal",,
1467637047397519361,"@alan00249322 @14ergirl1 @TeresaLGraham2 @taz81 No but we are not there. the vaccine mandate allows for the unvaccinated to work with biweekly COVID tests. The government has allowed for those that do not want the vaccine. If businesses do not want to take that option, I guess that's capitalism at work, right?",,
1467637004863160328,"^^^ By themselves, those plots don't prove much about vaccines. The virus, treatments, and human behavior changed during 2021.

That said, these are the expected results of leaky vaccination: many cases, fewer deaths, and less chaos for medical workers.

https://t.co/rHIbQ8a6IM",,
