,id,text,topic,emotion
760,1.4676428758904627e+18,@MartinJBern @Paul204731131 @AndryGiles @IcnirpMick @Climate_Takes @WReynolds20 @roger_clague @glinch72 @LouisCy72344053 @_hypx @aSinister @TheKingsTrigger @Gordon_DHG @OscarsWild1 @jpgcrowley @automatrix66_KC @ClimateSkeptic4 @JohnDublin10 @elias_amgr @BrknMan @ejwwest @Tedblake1968Ted @FriendsOScience @FlowerandFist @torpet002 @BJChippindale @Robert76907841 @flyonthewall182 @BubbasRanch @butchhackett @B_Bolshevik100 @Veritatem2021 @Spencerfletch0 @Roark_Architect @richmclean24 @samphireisland @Kenneth72712993 @LunusOfGayTakes @Lo_VVriter @TomPlesier @MikeDel21893959 @RoyPentland @variegated2 @OG_Advisors @InaneDragon @AnsgarTOdinson @OzzmanOsgood @obannan @JR4_Truth @odyssey_bow I think that third vaccine messed up your brain.,,
761,1.4676428757982413e+18,We’ve been trying to reach you about your vaccine subscription which is about to expire. Failure to renew will result in your COVID passport being revoked. https://t.co/xxPTNaFwzF,,
762,1.4676428746993377e+18,@CityNewsTO Unknown vaccine status is BS. If true then how do they know who to phone to get their jabs,,
763,1.4676428715746755e+18,"Disregard for safety hazards, Australia's medical regulator, the Therapeutic Goods Administration (TGA) has approved access for 5 to 11 year olds to the Pfizer vaccine                                                                             https://t.co/93nL19xLfo https://t.co/XrcmJKmsf7",,
764,1.4676428706938634e+18,District Courts strike down Biden Vaccine Mandates https://t.co/K7pwbal3ID,,
765,1.467642868223279e+18,"@ArmyVet805 Dear Santa, I would like Democrats to be fully exposed for their scams. Mask &amp; vaccine mandates lifted. All of my UI paid out by DETR. @govsisolak to resign. Enough money to buy gifts for my grandbabies and a job making the same amount of $$ I was making.",,
766,1.4676428607197798e+18,"@AbesLogic @ClareCraigPath The research is ongoing, everyone who has any vaccine logs not only their symptoms or lack of them after the vaccine but as they continue to use the app and these stats are examined and extrapolated from ongoingly.",,
767,1.4676428535474627e+18,The FDA Slaps Major Warning About Pfizer Drug as Vaccine Reactions Come Under Scrutiny https://t.co/HX6Rj4q9tS,,
768,1.4676428389638676e+18,"@KimCaiman OK so this is maybe a long shot but. If you show Ian that post about putting a potato to the vaccine site to ""suck the toxins out"" do you think he'd buy it",,
769,1.4676428361577964e+18,"@DCanuckF @RobertB20617044 @sunlorrie @charlesadler @CBCNews Your vaccine is protecting me so much that a 3rd and 4th wave has passed, and now a new Omicron variant brought in by fully vaccinated travellers has emerged in Canada. Perhaps your version of protection is not what you think it is",,
770,1.46764283608243e+18,@TeaWef @5Kll49 @JamesfWells @StigAbell Because we mass vaccinated during a pandemic with a non sterilising vaccine - so we primed immune responses with a jab that didn’t prevent transmission and now 2 years later we have a virus that is mutating like mad not necessarily more deadly but we continue to go in circles.,,
771,1.4676428288850084e+18,@McAlindenS @afneil Both the vaxxed and the invaxxed. Because the vaccine doesn’t prevent spread. As I’ve already explained.,,
772,1.4676428274212332e+18,@rams_szn Biden orders dishonorable discharge for 46% of troops who refuse vaccine.,,
773,1.467642826867585e+18,@swaglikecaillou @minitwitt @TelGlobalHealth So while we’re here getting boosted to make sure that our chances of being hospitalized are decreased by like 1% people in developing nations don’t have a single vaccine that could protect them from serious disease. It’s the height of western opulence to behave in such a manner.,,
774,1.4676428237805855e+18,@DavidGeekie @PhilsandJenn It took 20 years to approve the polio vaccine!   This is not a vaccine but “control”.    It’s not saving anyone’s life.,,
775,1.4676428231513416e+18,@SirEklektik Didn’t take the vaccine is what’s going on,,
776,1.4676428220859228e+18,"@nickholtpodcast 🚩""Covid is a https://t.co/wSBJXwUxTH's revealed the compliance of the #MSM &amp; the power of Silicon Valley to curate &amp; control the public conversation. It's confirmed the sly dishonesty of political leaders &amp; their ultimate obeisance to corporate power.""🚩 https://t.co/TpDJCnqVVj",,
777,1.4676428214274007e+18,"vaccine side effects AND my period is early? whoever is messing with my voodoo doll, just stop. 😭",,
778,1.4676428206768005e+18,@GeoLaird4Pollok @PnlChelsea @RossDyerTV @StigAbell And then just claim vaccine with no proof and your tweet and poor Lisa's death proves that.,,
779,1.467642820001362e+18,"@CDPHE #Death &amp; #Myocarditis 

Parents: Australia forcibly vaccinated the Children.

This is what happened.

Vaccine Adverse Events for Australian kids15 years &amp; younger in just 1 month (Oct to Nov). 9587 reports in total overall age groups w/ 77 reported Deaths

https://t.co/HzdZ0YHTU6",,
780,1.4676428198505103e+18,"@SwingRequired @StraubNicholas @DrJBhattacharya @unherd @freddiesayers The argument I’m making is that the “vaccine” is not a vaccine. A seatbelt went through vigorous testing, trials and improvements before being implemented into vehicles. The “vaccine” has not. That is my argument. Prove me wrong.",,
781,1.467642814284632e+18,208 cases and no deaths as NSW vaccination rate stalls https://t.co/X4PyLoS39g,,
782,1.4676428125775012e+18,@AP__Fawr @EssexPR And what are they for? They aren’t to stop the spread as having a vaccination still lets you catch it with no real difference from an unvaccinated person and just as likely to pass it on. They are purely to make people feel more confident. So not about health. Just pandering.,,
783,1.467642811843494e+18,@EssexPR @mitsyarty I live in a place with vaccine passports and they are no problem at all.,,
784,1.4676428116421714e+18,Today is the vaccine mandate deadline. Lemme see how many anti vaxxers quit…. #vaccinemandate https://t.co/8bDAU3H55h,,
785,1.4676428095365038e+18,@DustinMorris13 @ABInsecure @RDeckard_2049 Because she knows her vaccine doesn't work....,,
786,1.467642808253272e+18,@SKDitta @MdBreathe @pfizer The answer is common sense.  You are told if you have ore existing conditions to get vaxed so if you end up in the hospital with C19 and vaxed then it didn't work regardless.,,
787,1.4676427987906929e+18,I want my money back on the covid vaccine #Sarcasm,,
788,1.467642789957673e+18,"@Synsei1 @manuelpourtois @YvReZ @DrMCecconi If the curves YOU shown are convincing you that vaccine is good then I can't help you. Take statistics class honestly. i am not math teacher. For me it is obvious. And even if let's say the vaccine helps, it helps so little that you can keep it for yourself.",,
789,1.4676427853731922e+18,"@TheAngryEpi US vaccination rate isn't as high as other countries (Singapore, Denmark etc) who have still failed with vaccines only strategy.",,
790,1.4676427842533704e+18,@chachashots @primrosefinity let's get this vaccine then,,
791,1.4676427840519086e+18,"So for all the vaccination and testing protocols, still is a floating ship of sickness. https://t.co/52PiKzsnvI",,
792,1.4676427834479944e+18,"@RandPaul 
IF @NIHDirector Purchased too many Vaccines Instead of mandates which has been proven wrong with so many break through cases—  @JoeBiden Dr Farce should donate extra vaccine to poor countries so we cut down period of time where we see variants❗️
@SteveFDA EUA💊TO TREAT",,
793,1.4676427788804628e+18,When does this stop ? How many shots does one need to get to be “safe” from Covid… and if you don’t cooperate than your vaccine passport gets revoked .. this shit is weird af https://t.co/2XsA3d2xB7,,
794,1.4676427762296095e+18,GOP vaccine resistance confronting Biden has deep roots https://t.co/Pu17gmLvUv EXTREMEISM = BIDEN AGENDA,,
795,1.467642765563482e+18,"@peachiekeehn @tbreis @mumtomingus @JustinTrudeau My family members that are care aides and work for home support ended up with new clients as a result of vaccine injuries! I, then, decided to make it my mission to let people know that there are definitely Vax injuries and people have a right to know, since our gov. fails us.",,
796,1.4676427569443062e+18,Top scientist condemns #Covid19 'lack of leadership' and demands international #vaccination https://t.co/V6plW5w2NV #JeremyFarrar #UKPolitics #PoliticsLive #MondayPolitics #MondayMorning #MondayMotivation #MondayThoughts #VoxPolitical,,
797,1.4676427544989696e+18,"@jordanbpeterson @ToscaAusten So the inventor of the mRNA Vaccine is NOT taking the vaccine,  because he is not allowed to be Part of this TRIAL but you as a dumb sheep shall take the Jab..now people think for yourself!!!
#BioNtechPfizer 
#sahinugur",,
798,1.4676427490757427e+18,"Why is @joebiden ""@potus"" @CDCDirector @NAIAD Fraudci pushing outdated Pfizer covid shot that doesn't work, risk outweighs the reward for healthy people under 65, esp with the weaker variants like Xi virus, there is a Delta shot, but Biden's pushing the old shot.. not buying it.",,
799,1.4676427481740493e+18,"@afneil Jabs don't stop transmission/infection, rendering passes useless. Also, potentially very grave consequences from being jabbed too. Do make sure you read the last paragraph. It's very enlightening. 
https://t.co/W6qvYK1C30",,
800,1.4676427474316616e+18,"I didn’t have Andrew Neil, who questioned the HIV/AIDS pandemic, in favour of vaccine passports, on my 2021 covid bingo card",,
801,1.4676427434009027e+18,"@KrisEriksen77 As far as I'm concerned, anyone promoting vaccine passports or segregation of the unvaccinated is quite simply ""a fascist"" and beyond the pale of decency.  

But they can rejoin humanity any time by recanting.  It isn't because they are evil in most cases.",,
802,1.4676427430066668e+18,"@afneil Vaccines work. From experience, vaccine passports work. Masks work. All three provide solid, proven, means to reduce infection. 

Why do these populists want more people to die....",,
803,1.4676427327724012e+18,Why Moderna won't share rights to the COVID-19 vaccine with the government that paid for its development https://t.co/yGODfZY79T via @ConversationUS,,
804,1.4676427327599944e+18,"@bennyjohnson There is absolutely no context to this picture at all. For all anyone knows, that could be a regular routine vaccine needed for school. 😐",,
805,1.4676427307634074e+18,"@RichardMJPickup @sumsECFC @ShalnevaE @StigAbell I'll add
She never caught it when we were in the middle of the pandemic.
She was also mask exempt.
Didn't stay home. Still went to work.
Tell me this vaccination is a good thing
And I'll tell you that's bull 💩",,
806,1.467642729295401e+18,"@timcamp4 @eulebln @flabellina212 @unherd @jordanbpeterson You are aware that our new government is all on board with a vaccine mandate and that the current suggestion is that you’ll need a new jab every 9 months, yeah?

Not even mentioning how taking away your basic liberties if you don’t comply is of course coercion.",,
807,1.467642727143813e+18,"@afneil But, if people who get the jabs can be infected, then that means the ""vaccine"" does not work?

Which means, why the hell put the mystery solution into your body?

Your argument is irrational and illogical.

In other words, you are batsh1t crazy.",,
808,1.4676427255875543e+18,"The bottom line is simple - the highest-vaccinated counties in the US have minuscule rates of hospitalization and death, especially compared to the least-vaccinated areas. We're not seeing high rates of side effects, but huge benefits

https://t.co/E2IBsYZs75",,
809,1.4676427230753464e+18,"@Wendell25 I'm not sure if we're at odds,but the graph doesn't say that the more transmissible is less lethal than the others.There's some evidence so far that Omicron is transmits rapidly but has mild course.That'd be great for herd immunity without much morbidity from infection or vaccine",,
810,1.467642719682306e+18,"@drsimonegold @jacktherabbit11 I've heard that their vaccination programme contains a far higher placebo ratio than anywhere else?

I am interested to know if anyone has supporting references?",,
